14,0.448060681699
20,0.451478399534
23,0.338138802471
26,0.511536699736
48,0.288892879038
51,0.000741145309702
53,0.0275148798888
55,0.181257046152
69,0.108479178782
70,0.165625238358
76,0.268594967386
80,0.765595520886
88,0.0621936897794
95,0.189804154599
103,0.000793776217361
113,0.197859228896
133,0.301571838424
152,0.0807730043677
155,0.0493214839754
157,0.0276215619491
164,0.970871982538
171,0.801074095852
178,0.0235440989448
195,0.628777327918
212,0.945626308835
216,0.804583578904
226,0.980429212356
240,0.00286274932856
247,0.695139724631
249,0.816820884268
257,0.148169176325
265,0.136140344643
275,0.687066056037
282,0.459466475634
285,0.00329399486575
286,0.960570505677
295,0.00164080133976
304,0.0372362748982
305,0.966614928997
322,0.128612064012
337,0.186315957454
344,0.396559030743
349,0.0897070417235
360,0.970241748604
379,0.968313878143
387,0.165683811104
390,0.483379697338
403,0.651714463052
414,0.00786404024477
419,0.981606232221
421,0.954033785645
428,0.805631425716
429,0.00370277884381
432,0.0839015581138
452,0.0569122789241
475,0.258849531833
487,0.965052639488
497,0.98474687821
505,0.0251129293674
507,0.970862431115
527,0.980429212356
552,0.359804007092
558,0.241238136695
561,0.814595595482
572,0.698433735039
583,0.958004166282
584,0.823775805355
589,0.681369610443
594,0.103677764575
606,0.00066061771791
609,0.800013906009
615,0.401243313954
630,0.78302197607
635,0.658406405586
638,0.00784412084736
645,0.720587311848
652,0.728175407907
660,0.106675999281
661,0.525131224421
663,0.23669748862
680,0.709748594069
685,0.117287964118
686,0.98474687821
690,0.0417313753663
691,0.568000329316
693,0.158708967736
695,0.0774313176396
700,0.959333831067
703,0.142093564468
709,0.161521865573
713,0.98474687821
723,0.937949186186
726,0.182425866837
727,0.580565961847
733,0.795401029697
743,0.899111135962
751,0.0134614076413
752,0.346444515034
758,0.106454286006
762,0.918833559604
768,0.980429212356
771,0.483115376545
788,0.394370447591
790,0.0764714345688
791,0.287325000387
797,0.979941044776
802,0.0184083482287
805,0.363979705092
819,0.847162602054
821,0.0708481104165
825,0.0248075445309
827,0.708654667607
833,0.527589108843
843,0.975704217912
844,0.890459280978
848,0.220672435654
853,0.0722732649165
870,0.221735475294
872,0.266797519802
895,0.269948689154
901,0.114993739463
911,0.10789989906
912,0.521380377386
916,0.312261243015
921,0.016360827432
935,0.948007681664
940,0.00498438676655
961,0.965052639488
963,0.0216674007291
980,0.632785163685
994,0.0107784266702
1005,0.102573755314
1006,0.540072345191
1007,0.160670759725
1015,0.501053625602
1024,0.0614590775329
1030,0.049165019605
1031,0.943013264224
1033,0.249860550228
1035,0.41425955466
1046,0.946474602447
1065,0.316197168307
1072,0.939690878258
1078,0.00857920118555
1080,0.0176671075245
1099,0.0124712855386
1103,0.654512615044
1133,0.0386420549008
1145,0.302456073079
1147,0.168963564974
1150,0.00445265779933
1164,0.945658362902
1174,0.384379430018
1181,0.977019828428
1182,9.73939777202e-05
1213,0.619454563815
1223,0.13341092586
1225,0.164649010485
1235,0.578646604119
1240,0.790546085811
1243,0.324010685502
1252,0.379831862204
1253,0.682533756858
1255,0.926683711217
1274,0.960256387605
1278,0.0615250572436
1285,0.579640160831
1288,0.20929706801
1289,0.0995487093347
1290,0.171367084299
1297,0.940084511545
1306,0.0222331648695
1311,0.0123358119616
1313,0.445494735911
1340,0.0166326361804
1342,0.933420424875
1349,0.939075875492
1352,0.0911681748179
1353,0.395753342813
1357,0.00419140320969
1363,0.147506149018
1365,0.253116757798
1377,0.00157310573808
1381,0.852929212379
1390,0.131042126351
1391,0.189844436159
1393,0.732155405663
1394,0.177574867871
1399,0.0626454578391
1405,0.497067613047
1409,0.178522013457
1413,0.968450049074
1422,0.166668607671
1427,0.0501560737815
1442,0.440420086504
1446,0.00828622005167
1451,0.129076883812
1458,0.428626163757
1469,0.698714412519
1472,0.160543963863
1476,0.183488669173
1486,0.867553241419
1489,0.741656942497
1496,0.285927499072
1500,0.292870171303
1502,0.604940398737
1520,0.00243682246788
1541,0.934624313349
1556,0.328598865145
1575,0.19989745984
1576,0.838888309255
1587,0.0499838636314
1597,0.982119051965
1600,0.666966716773
1614,0.894562425814
1618,0.0198232721318
1621,0.736358215471
1625,0.0197255850924
1632,0.257844579952
1637,0.59234988813
1645,0.966614928997
1647,0.0252536896103
1650,0.936001066313
1660,0.760413333187
1686,0.512863226122
1687,0.75023781102
1701,0.428546872285
1714,0.61977839917
1728,0.956705059497
1738,0.575151647327
1756,0.683088157395
1769,0.144316578601
1783,0.738731566648
1785,0.957716231012
1796,0.0115611490608
1807,0.0120904885195
1812,0.95525785989
1815,0.998317287475
1822,0.101524310695
1823,0.963570950044
1827,0.0589682925854
1863,0.273746474908
1871,0.963497398406
1901,0.971161194727
1909,0.979374699304
1918,0.986307695578
1928,0.976153939215
1936,0.908305977688
1939,0.963145192988
1943,0.050690878735
1953,0.123791094095
1956,0.947986359874
1966,0.630235173066
1968,0.263397151342
1971,0.918755787254
1975,0.319311962331
1996,0.935353301147
2028,0.0585805918287
2062,0.757300388979
2063,0.0566846206048
2064,0.73752064041
