14,1
20,1
23,1
26,1
48,1
51,1
53,0
55,1
69,0
70,1
76,0
80,1
88,0
95,0
103,0
113,0
133,1
152,1
155,1
157,0
164,1
171,1
178,1
195,1
212,1
216,1
226,0
240,0
247,0
249,1
257,0
265,1
275,0
282,1
285,1
286,0
295,0
304,1
305,0
322,0
337,1
344,0
349,1
360,0
379,0
387,1
390,0
403,1
414,1
419,1
421,1
428,0
429,0
432,1
452,0
475,1
487,1
497,0
505,1
507,1
527,0
552,1
558,1
561,1
572,1
583,0
584,0
589,1
594,1
606,0
609,1
615,0
630,0
635,0
638,1
645,0
652,0
660,1
661,0
663,0
680,1
685,0
686,1
690,0
691,0
693,0
695,1
700,1
703,1
709,0
713,1
723,1
726,0
727,1
733,0
743,1
751,0
752,1
758,0
762,1
768,0
771,0
788,0
790,0
791,1
797,1
802,0
805,1
819,1
821,0
825,0
827,1
833,0
843,0
844,1
848,1
853,0
870,0
872,1
895,1
901,0
911,1
912,0
916,1
921,0
935,0
940,1
961,1
963,1
980,1
994,0
1005,0
1006,0
1007,0
1015,1
1024,0
1030,1
1031,0
1033,0
1035,0
1046,1
1065,1
1072,0
1078,0
1080,0
1099,0
1103,1
1133,0
1145,0
1147,1
1150,1
1164,0
1174,0
1181,0
1182,0
1213,1
1223,0
1225,0
1235,0
1240,0
1243,1
1252,1
1253,0
1255,1
1274,0
1278,0
1285,0
1288,1
1289,1
1290,0
1297,0
1306,1
1311,0
1313,1
1340,1
1342,1
1349,0
1352,0
1353,1
1357,1
1363,1
1365,1
1377,0
1381,0
1390,0
1391,0
1393,1
1394,1
1399,1
1405,0
1409,0
1413,0
1422,0
1427,1
1442,0
1446,1
1451,0
1458,1
1469,0
1472,1
1476,1
1486,0
1489,0
1496,1
1500,1
1502,0
1520,1
1541,0
1556,0
1575,0
1576,1
1587,0
1597,0
1600,1
1614,1
1618,1
1621,1
1625,0
1632,1
1637,0
1645,0
1647,0
1650,0
1660,1
1686,1
1687,1
1701,0
1714,1
1728,1
1738,0
1756,1
1769,0
1783,1
1785,1
1796,1
1807,0
1812,1
1815,1
1822,1
1823,0
1827,0
1863,1
1871,1
1901,1
1909,1
1918,1
1928,0
1936,0
1939,0
1943,0
1953,0
1956,1
1966,0
1968,0
1971,0
1975,1
1996,1
2028,0
2062,1
2063,0
2064,0
2070,0
2072,1
2089,0
2090,1
2093,0
2098,0
2099,1
2107,1
2108,1
2117,0
2121,0
2134,1
2135,1
2158,0
2159,0
2160,0
2177,1
2188,1
2189,0
2203,1
2247,1
2253,0
2262,1
2266,1
2271,0
2274,1
2279,0
2290,1
2302,1
2304,1
2312,1
2316,0
2318,1
2323,0
2327,1
2333,0
2338,1
2339,0
2347,1
2351,0
2355,1
2365,0
2367,0
2385,0
2389,1
2390,1
2393,1
2396,0
2404,0
2406,0
2407,0
2426,1
2435,1
2463,1
2466,1
2469,1
2472,0
2482,1
2498,1
2501,0
2506,0
2513,0
2516,1
2518,1
2536,0
2541,1
2553,1
2565,0
2571,1
2572,0
2574,1
2577,0
2592,1
2596,0
2600,0
2601,0
2602,0
2606,1
2609,0
2612,1
2620,1
2635,0
2640,0
2642,1
2653,1
2654,1
2667,1
2676,1
2679,1
2690,0
2693,1
2706,1
2711,1
2712,0
2715,1
2722,1
2723,0
2728,1
2733,0
2736,1
2742,0
2744,0
2747,0
2748,0
2749,0
2753,1
2756,1
2765,1
2798,0
2806,0
2814,1
2815,1
2817,1
2824,1
2828,0
2850,1
2854,0
2862,0
2874,0
2881,0
2902,0
2906,1
2910,1
2912,1
2931,1
